Source_Region,Target_Province,Cases (O),Cases per million (O),GDP per capita (O),GDP per capita (D),Pop density (O),Pop density (D),Age upper 65 (O),Age upper 65 (D),Temperature (O),Humidity (O),International travel,Imports
Japan,Anhui,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.35888384300479775,0.5859665317401135,0.37659574468085105,1.0,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.5946285470802255,11.0
South Korea,Anhui,0.29961037246004446,0.994509882809003,0.6792596677724283,0.35888384300479775,0.6411953971888407,0.37659574468085105,0.4197552679241948,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.6502012477027609,5.0
USA,Anhui,1.0,0.5084234321528066,0.8817303470486436,0.35888384300479775,0.28705165370378527,0.37659574468085105,0.485974289879401,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.512018484987412,4.0
Canada,Anhui,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.35888384300479775,0.02403473083927957,0.37659574468085105,0.5553739453107746,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.4060241502987341,8.0
France,Anhui,0.3757482236726039,1.0,0.7353836610971036,0.35888384300479775,0.448380101239992,0.37659574468085105,0.6761496664752397,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.37583193879047216,2.0
Singapore,Anhui,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.35888384300479775,1.0,0.37659574468085105,0.37593320669700053,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.5163951286136419,3.0
Germany,Anhui,0.3732729167115801,0.7700732647403385,0.7747083999917633,0.35888384300479775,0.5352983245413203,0.37659574468085105,0.7527940981578831,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.5468778110240343,1.0
Israel,Anhui,0.04685512215547543,0.8528757358877843,0.8031095391353533,0.35888384300479775,0.605327384097889,0.37659574468085105,0.3234085788752927,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.2897398839845367,1.0
Netherlands,Anhui,0.0838278776733618,0.8208788794789483,0.8087361977981484,0.35888384300479775,0.6362346517280622,0.37659574468085105,0.634668904890224,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.3454570002187326,1.0
Denmark,Anhui,0.03318000740153861,0.9701678284466404,0.8508481332690028,0.35888384300479775,0.46255519373399206,0.37659574468085105,0.6743384724124222,0.5671506352087115,0.6827613910777468,0.5966237331367126,0.16418458988292883,2.0
Hong Kong,Shanghai,0.0,0.0,0.7773653926654053,0.9614028632883067,0.9844495303424121,0.659338061465721,0.5252904536820251,0.24065335753176043,0.8639313519660587,0.8357107650827613,1.0,8.0
Japan,Shanghai,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.9614028632883067,0.5859665317401135,0.659338061465721,1.0,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.9524627665095666,10.0
South Korea,Shanghai,0.29961037246004446,0.994509882809003,0.6792596677724283,0.9614028632883067,0.6411953971888407,0.659338061465721,0.4197552679241948,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.8766538700183358,14.0
USA,Shanghai,1.0,0.5084234321528066,0.8817303470486436,0.9614028632883067,0.28705165370378527,0.659338061465721,0.485974289879401,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.9452150853975173,20.0
Canada,Shanghai,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.9614028632883067,0.02403473083927957,0.659338061465721,0.5553739453107746,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.8565722388153864,1.0
France,Shanghai,0.3757482236726039,1.0,0.7353836610971036,0.9614028632883067,0.448380101239992,0.659338061465721,0.6761496664752397,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.8209028662991472,4.0
Singapore,Shanghai,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.9614028632883067,1.0,0.659338061465721,0.37593320669700053,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.9202461838636294,6.0
Germany,Shanghai,0.3732729167115801,0.7700732647403385,0.7747083999917633,0.9614028632883067,0.5352983245413203,0.659338061465721,0.7527940981578831,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.8749087854662747,3.0
Netherlands,Shanghai,0.0838278776733618,0.8208788794789483,0.8087361977981484,0.9614028632883067,0.6362346517280622,0.659338061465721,0.634668904890224,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.7651123412517488,1.0
Norway,Shanghai,0.014422250280011505,0.4564592722526967,0.9589522611001858,0.9614028632883067,0.17276155722204878,0.659338061465721,0.5481733445244512,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.6387934872541282,1.0
Switzerland,Shanghai,0.04280626280860444,0.8423391975147476,0.9256215376328588,0.9614028632883067,0.521962166459117,0.659338061465721,0.6195167204134824,0.24065335753176043,0.8639313519660587,0.8357107650827613,0.7160786885648723,1.0
Japan,Jiangxi,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.3121516260874304,0.5859665317401135,0.6271867612293144,1.0,0.32147610405323657,0.7621879554654443,0.8180194822843336,0.4100427282860174,6.0
South Korea,Jiangxi,0.29961037246004446,0.994509882809003,0.6792596677724283,0.3121516260874304,0.6411953971888407,0.6271867612293144,0.4197552679241948,0.32147610405323657,0.7621879554654443,0.8180194822843336,0.36540211155814584,5.0
Canada,Jiangxi,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.3121516260874304,0.02403473083927957,0.6271867612293144,0.5553739453107746,0.32147610405323657,0.7621879554654443,0.8180194822843336,0.20232046795055963,2.0
France,Jiangxi,0.3757482236726039,1.0,0.7353836610971036,0.3121516260874304,0.448380101239992,0.6271867612293144,0.6761496664752397,0.32147610405323657,0.7621879554654443,0.8180194822843336,0.22266832081161114,4.0
Luxembourg,Jiangxi,0.0037010809000088667,0.982959447221462,1.0,0.3121516260874304,0.5321588055155148,0.6271867612293144,0.4373371029730087,0.32147610405323657,0.7621879554654443,0.8180194822843336,0.0,1.0
Hong Kong,Jiangsu,0.0,0.0,0.7773653926654053,0.803641928461091,0.9844495303424121,0.2697399527186761,0.5252904536820251,0.8912280701754386,0.648246592402802,0.5709623057990313,0.9189083432242722,7.0
Japan,Jiangsu,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.803641928461091,0.5859665317401135,0.2697399527186761,1.0,0.8912280701754386,0.648246592402802,0.5709623057990313,0.846912776432913,19.0
South Korea,Jiangsu,0.29961037246004446,0.994509882809003,0.6792596677724283,0.803641928461091,0.6411953971888407,0.2697399527186761,0.4197552679241948,0.8912280701754386,0.648246592402802,0.5709623057990313,0.8615021628963162,12.0
USA,Jiangsu,1.0,0.5084234321528066,0.8817303470486436,0.803641928461091,0.28705165370378527,0.2697399527186761,0.485974289879401,0.8912280701754386,0.648246592402802,0.5709623057990313,0.6520416657582473,9.0
France,Jiangsu,0.3757482236726039,1.0,0.7353836610971036,0.803641928461091,0.448380101239992,0.2697399527186761,0.6761496664752397,0.8912280701754386,0.648246592402802,0.5709623057990313,0.5458377462231578,2.0
Australia,Jiangsu,0.10833721219838842,0.7118123428452073,0.8419470855108242,0.803641928461091,0.0,0.2697399527186761,0.48999425718955686,0.8912280701754386,0.648246592402802,0.5709623057990313,0.7260725626283756,2.0
Iceland,Jiangsu,0.0020303402322115406,0.9364562149991186,0.8707333598761379,0.803641928461091,0.006226168814798109,0.2697399527186761,0.44259398330167415,0.8912280701754386,0.648246592402802,0.5709623057990313,0.11696746185736463,1.0
Hong Kong,Hebei,0.0,0.0,0.7773653926654053,0.18496243678191643,0.9844495303424121,0.4787234042553192,0.5252904536820251,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.6414885573796013,11.0
Japan,Hebei,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.18496243678191643,0.5859665317401135,0.4787234042553192,1.0,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.4138785792098231,15.0
South Korea,Hebei,0.29961037246004446,0.994509882809003,0.6792596677724283,0.18496243678191643,0.6411953971888407,0.4787234042553192,0.4197552679241948,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.6285944185849772,16.0
USA,Hebei,1.0,0.5084234321528066,0.8817303470486436,0.18496243678191643,0.28705165370378527,0.4787234042553192,0.485974289879401,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.32836917976585767,4.0
Canada,Hebei,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.18496243678191643,0.02403473083927957,0.4787234042553192,0.5553739453107746,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.21641552079357268,3.0
France,Hebei,0.3757482236726039,1.0,0.7353836610971036,0.18496243678191643,0.448380101239992,0.4787234042553192,0.6761496664752397,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.11696746185736463,2.0
Singapore,Hebei,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.18496243678191643,1.0,0.4787234042553192,0.37593320669700053,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.5014188751908134,1.0
Australia,Hebei,0.10833721219838842,0.7118123428452073,0.8419470855108242,0.18496243678191643,0.0,0.4787234042553192,0.48999425718955686,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.502300075770629,2.0
Germany,Hebei,0.3732729167115801,0.7700732647403385,0.7747083999917633,0.18496243678191643,0.5352983245413203,0.4787234042553192,0.7527940981578831,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.228489538361368,1.0
Israel,Hebei,0.04685512215547543,0.8528757358877843,0.8031095391353533,0.18496243678191643,0.605327384097889,0.4787234042553192,0.3234085788752927,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.0,1.0
Belgium,Hebei,0.04648169558371033,0.6858826630035896,0.780220232243085,0.18496243678191643,0.5961310515580008,0.4787234042553192,0.6254804081812962,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.0,1.0
New Zealand,Hebei,0.02138857896593187,0.7094527854565703,0.7738185953559988,0.18496243678191643,0.20151535030351075,0.4787234042553192,0.48195432256924503,0.6743496672716274,0.49095406081037885,0.02660707877474118,0.4898035526199981,1.0
Hong Kong,Hubei,0.0,0.0,0.7773653926654053,0.49627314787938376,0.9844495303424121,0.4444444444444444,0.5252904536820251,0.5385359951603146,0.6292237549023896,0.560243150156304,0.8226422944942764,1.0
Japan,Hubei,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.49627314787938376,0.5859665317401135,0.4444444444444444,1.0,0.5385359951603146,0.6292237549023896,0.560243150156304,0.7422350030321107,6.0
South Korea,Hubei,0.29961037246004446,0.994509882809003,0.6792596677724283,0.49627314787938376,0.6411953971888407,0.4444444444444444,0.4197552679241948,0.5385359951603146,0.6292237549023896,0.560243150156304,0.7399986814483583,5.0
Canada,Hubei,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.49627314787938376,0.02403473083927957,0.4444444444444444,0.5553739453107746,0.5385359951603146,0.6292237549023896,0.560243150156304,0.5965866092478391,1.0
France,Hubei,0.3757482236726039,1.0,0.7353836610971036,0.49627314787938376,0.448380101239992,0.4444444444444444,0.6761496664752397,0.5385359951603146,0.6292237549023896,0.560243150156304,0.5528625361554914,1.0
Singapore,Hubei,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.49627314787938376,1.0,0.4444444444444444,0.37593320669700053,0.5385359951603146,0.6292237549023896,0.560243150156304,0.7525151747930495,2.0
Hong Kong,Zhejiang,0.0,0.0,0.7773653926654053,0.6752563873880127,0.9844495303424121,0.2801418439716312,0.5252904536820251,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.9359557093579202,21.0
Japan,Zhejiang,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.6752563873880127,0.5859665317401135,0.2801418439716312,1.0,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.8554394155921797,21.0
South Korea,Zhejiang,0.29961037246004446,0.994509882809003,0.6792596677724283,0.6752563873880127,0.6411953971888407,0.2801418439716312,0.4197552679241948,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.8125154715122224,7.0
USA,Zhejiang,1.0,0.5084234321528066,0.8817303470486436,0.6752563873880127,0.28705165370378527,0.2801418439716312,0.485974289879401,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.6970159975760677,6.0
Canada,Zhejiang,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.6752563873880127,0.02403473083927957,0.2801418439716312,0.5553739453107746,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.5475214006325846,7.0
France,Zhejiang,0.3757482236726039,1.0,0.7353836610971036,0.6752563873880127,0.448380101239992,0.2801418439716312,0.6761496664752397,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.7246861559558342,1.0
Singapore,Zhejiang,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.6752563873880127,1.0,0.2801418439716312,0.37593320669700053,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.820993202698123,1.0
Australia,Zhejiang,0.10833721219838842,0.7118123428452073,0.8419470855108242,0.6752563873880127,0.0,0.2801418439716312,0.48999425718955686,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.724748957736615,1.0
Netherlands,Zhejiang,0.0838278776733618,0.8208788794789483,0.8087361977981484,0.6752563873880127,0.6362346517280622,0.2801418439716312,0.634668904890224,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.6863638403374058,1.0
Italy,Zhejiang,0.25005605293508126,0.7284909366159475,0.692721953411895,0.6752563873880127,0.5166937260629108,0.2801418439716312,0.8220612271944163,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.8670537753876834,1.0
Cambodia,Zhejiang,0.0013507915075611431,0.013855603244600377,0.0,0.6752563873880127,0.4087767736461633,0.2801418439716312,0.0,0.5561403508771929,0.7528484888247386,0.9361894006942483,0.7153449953453253,1.0
Hong Kong,Fujian,0.0,0.0,0.7773653926654053,0.6979087688157176,0.9844495303424121,0.5768321513002365,0.5252904536820251,0.2719298245614035,0.8441199003302279,0.962010415582756,0.9176511070263467,8.0
Japan,Fujian,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.6979087688157176,0.5859665317401135,0.5768321513002365,1.0,0.2719298245614035,0.8441199003302279,0.962010415582756,0.8468131066078449,17.0
South Korea,Fujian,0.29961037246004446,0.994509882809003,0.6792596677724283,0.6979087688157176,0.6411953971888407,0.5768321513002365,0.4197552679241948,0.2719298245614035,0.8441199003302279,0.962010415582756,0.7797890199405705,9.0
USA,Fujian,1.0,0.5084234321528066,0.8817303470486436,0.6979087688157176,0.28705165370378527,0.5768321513002365,0.485974289879401,0.2719298245614035,0.8441199003302279,0.962010415582756,0.8237418549534091,7.0
Canada,Fujian,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.6979087688157176,0.02403473083927957,0.5768321513002365,0.5553739453107746,0.2719298245614035,0.8441199003302279,0.962010415582756,0.7416846650765686,9.0
France,Fujian,0.3757482236726039,1.0,0.7353836610971036,0.6979087688157176,0.448380101239992,0.5768321513002365,0.6761496664752397,0.2719298245614035,0.8441199003302279,0.962010415582756,0.5582251316110886,1.0
Australia,Fujian,0.10833721219838842,0.7118123428452073,0.8419470855108242,0.6979087688157176,0.0,0.5768321513002365,0.48999425718955686,0.2719298245614035,0.8441199003302279,0.962010415582756,0.8416732483915855,2.0
Netherlands,Fujian,0.0838278776733618,0.8208788794789483,0.8087361977981484,0.6979087688157176,0.6362346517280622,0.5768321513002365,0.634668904890224,0.2719298245614035,0.8441199003302279,0.962010415582756,0.6884406227640903,1.0
Hong Kong,Gansu,0.0,0.0,0.7773653926654053,0.0,0.9844495303424121,0.5252955082742317,0.5252904536820251,0.1704174228675136,0.29260603822122433,0.04586664885433864,0.5223028394447646,1.0
Japan,Gansu,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.0,0.5859665317401135,0.5252955082742317,1.0,0.1704174228675136,0.29260603822122433,0.04586664885433864,0.5370206806455623,3.0
South Korea,Gansu,0.29961037246004446,0.994509882809003,0.6792596677724283,0.0,0.6411953971888407,0.5252955082742317,0.4197552679241948,0.1704174228675136,0.29260603822122433,0.04586664885433864,0.47983393118550166,4.0
France,Gansu,0.3757482236726039,1.0,0.7353836610971036,0.0,0.448380101239992,0.5252955082742317,0.6761496664752397,0.1704174228675136,0.29260603822122433,0.04586664885433864,0.2950149883747872,1.0
Hong Kong,Hainan,0.0,0.0,0.7773653926654053,0.29303917901088405,0.9844495303424121,0.26997635933806147,0.5252904536820251,0.033030852994555354,1.0,1.0,0.7968889645994611,6.0
Japan,Hainan,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.29303917901088405,0.5859665317401135,0.26997635933806147,1.0,0.033030852994555354,1.0,1.0,0.725638840858123,10.0
South Korea,Hainan,0.29961037246004446,0.994509882809003,0.6792596677724283,0.29303917901088405,0.6411953971888407,0.26997635933806147,0.4197552679241948,0.033030852994555354,1.0,1.0,0.8014680543258261,3.0
Canada,Hainan,0.045055566360745106,0.2015198171798937,0.8044235023036836,0.29303917901088405,0.02403473083927957,0.26997635933806147,0.5553739453107746,0.033030852994555354,1.0,1.0,0.5029549886725916,2.0
France,Hainan,0.3757482236726039,1.0,0.7353836610971036,0.29303917901088405,0.448380101239992,0.26997635933806147,0.6761496664752397,0.033030852994555354,1.0,1.0,0.465530611186861,3.0
Singapore,Hainan,0.02196320796931059,0.6701323406373285,0.9006452763132587,0.29303917901088405,1.0,0.26997635933806147,0.37593320669700053,0.033030852994555354,1.0,1.0,0.6935898413861511,3.0
Australia,Hainan,0.10833721219838842,0.7118123428452073,0.8419470855108242,0.29303917901088405,0.0,0.26997635933806147,0.48999425718955686,0.033030852994555354,1.0,1.0,0.6346964157235797,7.0
Germany,Hainan,0.3732729167115801,0.7700732647403385,0.7747083999917633,0.29303917901088405,0.5352983245413203,0.26997635933806147,0.7527940981578831,0.033030852994555354,1.0,1.0,0.46312466682980163,1.0
Belgium,Hainan,0.04648169558371033,0.6858826630035896,0.780220232243085,0.29303917901088405,0.5961310515580008,0.26997635933806147,0.6254804081812962,0.033030852994555354,1.0,1.0,0.7293009226967763,1.0
Luxembourg,Hainan,0.0037010809000088667,0.982959447221462,1.0,0.29303917901088405,0.5321588055155148,0.26997635933806147,0.4373371029730087,0.033030852994555354,1.0,1.0,0.058483730928682316,1.0
Hong Kong,Heilongjiang,0.0,0.0,0.7773653926654053,0.09405588934560798,0.9844495303424121,1.0,0.5252904536820251,0.2983061101028433,0.0,0.7344693645744592,0.645476776660643,10.0
Japan,Heilongjiang,0.3253773414649379,0.4514912787323164,0.6903545430579872,0.09405588934560798,0.5859665317401135,1.0,1.0,0.2983061101028433,0.0,0.7344693645744592,0.7520167890913539,11.0
