Source_Region,Target_Province,Cases (O),Cases per million (O),GDP per capita (O),GDP per capita (D),Pop density (O),Pop density (D),Age upper 65 (O),Age upper 65 (D),Temperature (O),Humidity (O),International travel,Imports
New Zealand,Shanghai,0.023364763047792194,0.698558815613975,0.6707981581553203,0.9614028632883067,0.20151535030351075,0.659338061465721,0.5444409913759614,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7788899414119177,7.0
Germany,Shanghai,0.3716060939957856,0.6910165093546327,0.6720932483747688,0.9614028632883067,0.5352983245413203,0.659338061465721,0.7826120736539508,0.265766969535008,0.9493030864788822,0.8853631811794975,0.8431694380185405,7.0
France,Shanghai,0.3770174547790903,0.9044083244430647,0.614856993720859,0.9614028632883067,0.448380101239992,0.659338061465721,0.7152124932017715,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7776621893117523,6.0
Spain,Shanghai,0.13515824233165538,0.44058300899698805,0.5009216448720594,0.9614028632883067,0.4122502638927435,0.659338061465721,0.7042576334395152,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7645580779434311,4.0
United Kingdom,Shanghai,0.23997265036034698,0.5510805054998054,0.6533702892104319,0.9614028632883067,0.5539184881648415,0.659338061465721,0.6685572216610987,0.265766969535008,0.9493030864788822,0.8853631811794975,0.8727919157321142,3.0
Denmark,Shanghai,0.033082027292232634,0.8718916857028111,0.7829128821633269,0.9614028632883067,0.46255519373399206,0.659338061465721,0.7136197653639966,0.265766969535008,0.9493030864788822,0.8853631811794975,0.6770865143073401,2.0
Russia,Shanghai,0.2253507500698808,0.241415466312915,0.27930243231340424,0.9614028632883067,0.11260396323511401,0.659338061465721,0.5,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7767709071762964,1.0
Thailand,Shanghai,0.04601442296727793,0.09949641090579463,0.006608078753947877,0.9614028632883067,0.46120999746818786,0.659338061465721,0.3910341076839406,0.265766969535008,0.9493030864788822,0.8853631811794975,0.9083598580100882,3.0
Netherlands,Shanghai,0.0833712622802851,0.7358800302986002,0.7216199268805097,0.9614028632883067,0.6362346517280622,0.659338061465721,0.6787351410146842,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7216710788156291,1.0
South Africa,Shanghai,0.03937310375204948,0.10191350462654425,0.0,0.9614028632883067,0.3222976340997447,0.659338061465721,0.15682542149017173,0.265766969535008,0.9493030864788822,0.8853631811794975,0.658636181786011,2.0
Hong Kong,Shanghai,0.0,0.0,0.6759604402126984,0.9614028632883067,0.9844495303424121,0.659338061465721,0.5825499184212571,0.265766969535008,0.9493030864788822,0.8853631811794975,0.9617228512142157,1.0
Sweden,Shanghai,0.026427385936202665,0.388367707354992,0.7209344462421492,0.9614028632883067,0.24023192714156916,0.659338061465721,0.7255846476575247,0.265766969535008,0.9493030864788822,0.8853631811794975,0.6698955093928814,2.0
Switzerland,Shanghai,0.04283613528021049,0.7597837640993074,0.8917438555862842,0.9614028632883067,0.521962166459117,0.659338061465721,0.6654106130059825,0.265766969535008,0.9493030864788822,0.8853631811794975,0.7297981569264623,3.0
